"Experiment","Date","Cage.ID","Location","Tag","Fullness","Digestion","Contents.Weight","Prey.Taxa","LH.Stage","Count","Taxa Weight","Comments","Taxa","Mesh","tlc"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Bosmina sp.","undetermined",15,NA,NA,"Cladocera","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Chydorus sp.","undetermined",19,NA,NA,"Cladocera","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Calanoida","copepodid",7,NA,NA,"Calanoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RD03",4,4,0.005,"Chydorus sp.","undetermined",2,NA,NA,"Cladocera","large","RD03 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RA74",4,5,0.0032,"Cladocera","undetermined",5,NA,NA,"Cladocera","large","RA74 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Cyclopoida","copepodid",14,NA,NA,"Cyclopoid","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Daphnia sp.","undetermined",2,NA,NA,"Cladocera","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RL24",3,5,9e-04,"Bosmina sp.","undetermined",6,NA,NA,"Cladocera","large","RL24 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Diacyclops thomasi","undetermined",9,NA,NA,"Cyclopoid","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","OO98",4,5,0.0056,"Eurytemora affinis","copepodid",1,NA,NA,"Calanoid","large","OO98 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA25",4,4,0.0031,"Acanthocyclops sp.","copepodid",24,NA,NA,"Cyclopoid","large","RA25 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA25",4,4,0.0031,"Cyclopoida","copepodid",11,NA,NA,"Cyclopoid","large","RA25 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Chydorus sp.","undetermined",8,NA,NA,"Cladocera","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Calanoida","copepodid",2,NA,NA,"Calanoid","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA21",3,5,0.0012,"Diacyclops thomasi","undetermined",7,NA,NA,"Cyclopoid","large","RA21 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","OO98",4,5,0.0056,"Diacyclops thomasi","undetermined",3,NA,NA,"Cyclopoid","large","OO98 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Cyclopoida","copepodid",13,NA,NA,"Cyclopoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Calanoida","copepodid",16,NA,NA,"Calanoid","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","OO98",4,5,0.0056,"Ceriodaphnia sp.","undetermined",2,NA,NA,"Cladocera","large","OO98 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Diacyclops thomasi","undetermined",8,NA,NA,"Cyclopoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA21",3,5,0.0012,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RA21 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA25",4,4,0.0031,"Calanoida","copepodid",1,NA,NA,"Calanoid","large","RA25 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA25",4,4,0.0031,"Acanthocyclops sp.","adult",5,NA,NA,"Cyclopoid","large","RA25 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA21",3,5,0.0012,"Acanthocyclops sp.","copepodid",8,NA,NA,"Cyclopoid","large","RA21 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA21",3,5,0.0012,"Eurytemora affinis","copepodid",1,NA,NA,"Calanoid","large","RA21 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA21",3,5,0.0012,"Calanoida","copepodid",1,NA,NA,"Calanoid","large","RA21 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","OO98",4,5,0.0056,"Calanoida","copepodid",1,NA,NA,"Calanoid","large","OO98 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Cyclopoida","copepodid",9,NA,NA,"Cyclopoid","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Daphnia sp.","undetermined",2,NA,NA,"Cladocera","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RA74",4,5,0.0032,"Diacyclops thomasi","undetermined",3,NA,NA,"Cyclopoid","large","RA74 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Diacyclops thomasi","undetermined",3,NA,NA,"Cyclopoid","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Pseudodiaptomus forbesi","adult",1,NA,NA,"Calanoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RL24",3,5,9e-04,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","RL24 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RL24",3,5,9e-04,"Acanthocyclops sp.","copepodid",23,NA,NA,"Cyclopoid","large","RL24 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RN27",4,5,0.0032,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","large","RN27 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA25",4,4,0.0031,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RA25 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI65",4,5,0.0057,"Simocephalus sp.","undetermined",4,NA,NA,"Cladocera","large","RI65 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI65",4,5,0.0057,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","large","RI65 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI65",4,5,0.0057,"Osphranticum labronectum","adult",1,NA,NA,"Calanoid","large","RI65 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Acanthocyclops sp.","copepodid",33,NA,NA,"Cyclopoid","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RD03",4,4,0.005,"Simocephalus sp.","undetermined",2,NA,NA,"Cladocera","large","RD03 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RD03",4,4,0.005,"Insecta","larva",1,NA,NA,"Other","large","RD03 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","OO98",4,5,0.0056,"Daphnia sp.","undetermined",3,NA,NA,"Cladocera","large","OO98 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RA74",4,5,0.0032,"Daphnia sp.","undetermined",11,NA,NA,"Cladocera","large","RA74 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Eucyclops sp.","undetermined",2,NA,NA,"Cyclopoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Ostracoda","undetermined",1,NA,NA,"Ostracod","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Hemiptera","nymph",1,NA,NA,"Other","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Harpacticoida","adult",1,NA,NA,"Harpacticoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI84",4,5,0.0063,"Acanthocyclops sp.","adult",6,NA,NA,"Cyclopoid","large","RI84 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI84",4,5,0.0063,"Acanthocyclops sp.","copepodid",7,NA,NA,"Cyclopoid","large","RI84 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Sinocalanus doerrii","copepodid",3,NA,NA,"Calanoid","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Bosmina sp.","undetermined",4,NA,NA,"Cladocera","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Eurytemora affinis","copepodid",2,NA,NA,"Calanoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Sinocalanus doerrii","adult",2,NA,NA,"Calanoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Sinocalanus doerrii","copepodid",2,NA,NA,"Calanoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA21",3,5,0.0012,"Daphnia sp.","undetermined",3,NA,NA,"Cladocera","large","RA21 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Chydorus sp.","undetermined",13,NA,NA,"Cladocera","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Eurytemora affinis","copepodid",3,NA,NA,"Calanoid","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI65",4,5,0.0057,"Macrocyclops sp.","undetermined",1,NA,NA,"Cyclopoid","large","RI65 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI84",4,5,0.0063,"Osphranticum labronectum","adult",1,NA,NA,"Calanoid","large","RI84 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RA25",4,4,0.0031,"Diaptomidae","adult",1,NA,NA,"Calanoid","large","RA25 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","OO98",4,5,0.0056,"Americorophium sp.","juvenile",1,NA,NA,"Amphipod","large","OO98 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","OO98",4,5,0.0056,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","OO98 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RA74",4,5,0.0032,"Simocephalus sp.","undetermined",11,NA,NA,"Cladocera","large","RA74 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RA74",4,5,0.0032,"Eucyclops sp.","undetermined",2,NA,NA,"Cyclopoid","large","RA74 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RA74",4,5,0.0032,"Osphranticum labronectum","adult",1,NA,NA,"Calanoid","large","RA74 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RA74",4,5,0.0032,"Acanthocyclops sp.","adult",6,NA,NA,"Cyclopoid","large","RA74 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RA74",4,5,0.0032,"Acanthocyclops sp.","copepodid",12,NA,NA,"Cyclopoid","large","RA74 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI65",4,5,0.0057,"Diaptomidae","adult",1,NA,NA,"Calanoid","large","RI65 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RA74",4,5,0.0032,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","large","RA74 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI65",4,5,0.0057,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RI65 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Scapholeberis sp.","undetermined",1,NA,NA,"Cladocera","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Sinocalanus doerrii","copepodid",1,NA,NA,"Calanoid","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI84",4,5,0.0063,"Eucyclops sp.","undetermined",2,NA,NA,"Cyclopoid","large","RI84 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI84",4,5,0.0063,"Simocephalus sp.","undetermined",5,NA,NA,"Cladocera","large","RI84 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RL24",3,5,9e-04,"Chydorus sp.","undetermined",7,NA,NA,"Cladocera","large","RL24 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RL24",3,5,9e-04,"Daphnia sp.","undetermined",4,NA,NA,"Cladocera","large","RL24 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RL24",3,5,9e-04,"Diacyclops thomasi","undetermined",6,NA,NA,"Cyclopoid","large","RL24 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RL24",3,5,9e-04,"Calanoida","copepodid",11,NA,NA,"Calanoid","large","RL24 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RL24",3,5,9e-04,"Cyclopoida","copepodid",8,NA,NA,"Cyclopoid","large","RL24 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Ostracoda","undetermined",2,NA,NA,"Ostracod","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC37",4,5,0.0056,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","large","RC37 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","OO98",4,5,0.0056,"Cyclopoida","copepodid",3,NA,NA,"Cyclopoid","large","OO98 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC37",4,5,0.0056,"Crangonyx sp.","undetermined",1,NA,NA,"Amphipod","large","RC37 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI65",4,5,0.0057,"Acanthocyclops sp.","adult",18,NA,NA,"Cyclopoid","large","RI65 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI65",4,5,0.0057,"Acanthocyclops sp.","copepodid",8,NA,NA,"Cyclopoid","large","RI65 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Bosmina sp.","undetermined",8,NA,NA,"Cladocera","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","OO98",4,5,0.0056,"Diaptomidae","adult",2,NA,NA,"Calanoid","large","OO98 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RG31",5,4,0.0049,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","large","RG31 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RG31",5,4,0.0049,"Acanthocyclops sp.","copepodid",29,NA,NA,"Cyclopoid","large","RG31 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RG31",5,4,0.0049,"Cyclopoida","copepodid",13,NA,NA,"Cyclopoid","large","RG31 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RG31",5,4,0.0049,"Bosmina sp.","undetermined",8,NA,NA,"Cladocera","large","RG31 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI84",4,5,0.0063,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","large","RI84 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC37",4,5,0.0056,"Daphnia sp.","undetermined",11,NA,NA,"Cladocera","large","RC37 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Cyclopoida","copepodid",1,NA,NA,"Cyclopoid","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Eurytemora affinis","adult",2,NA,NA,"Calanoid","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC42",4,5,0.0046,"Simocephalus sp.","undetermined",2,NA,NA,"Cladocera","large","RC42 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC42",4,5,0.0046,"Acanthocyclops sp.","adult",6,NA,NA,"Cyclopoid","large","RC42 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI65",4,5,0.0057,"Daphnia sp.","undetermined",17,NA,NA,"Cladocera","large","RI65 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RN27",4,5,0.0032,"Daphnia sp.","undetermined",13,NA,NA,"Cladocera","large","RN27 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Ostracoda","undetermined",1,NA,NA,"Ostracod","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RD03",4,4,0.005,"Cladocera","undetermined",8,NA,NA,"Cladocera","large","RD03 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RN27",4,5,0.0032,"Osphranticum labronectum","adult",1,NA,NA,"Calanoid","large","RN27 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC42",4,5,0.0046,"Daphnia sp.","undetermined",20,NA,NA,"Cladocera","large","RC42 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Diaptomidae","copepodid",1,NA,NA,"Calanoid","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC37",4,5,0.0056,"Cladocera","undetermined",10,NA,NA,"Cladocera","large","RC37 RV.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC42",4,5,0.0046,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","large","RC42 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Hemiptera","undetermined",1,NA,NA,"Other","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Acanthocyclops sp.","copepodid",54,NA,NA,"Cyclopoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC42",4,5,0.0046,"Acanthocyclops sp.","copepodid",2,NA,NA,"Cyclopoid","large","RC42 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC37",4,5,0.0056,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","large","RC37 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RN05",3,5,0.0024,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","large","RN05 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RI84",4,5,0.0063,"Daphnia sp.","undetermined",27,NA,NA,"Cladocera","large","RI84 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Eurytemora affinis","nauplius",1,NA,NA,"Calanoid","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Acanthocyclops sp.","copepodid",9,NA,NA,"Cyclopoid","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Calanoida","copepodid",5,NA,NA,"Calanoid","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Bosmina sp.","undetermined",3,NA,NA,"Cladocera","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RN27",4,5,0.0032,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","large","RN27 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Eurytemora affinis","adult",1,NA,NA,"Calanoid","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RH51",4,5,0.0023,"Sinocalanus doerrii","adult",3,NA,NA,"Calanoid","large","RH51 DWSC.Winter B"
"Cage Prototypes",2019-02-25,"B","RV.Winter","RC37",4,5,0.0056,"Chironomidae","larva",1,NA,NA,"Diptera","large","RC37 RV.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Chydorus sp.","undetermined",12,NA,NA,"Cladocera","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RK94",3,5,0.0016,"Acanthocyclops sp.","copepodid",40,NA,NA,"Cyclopoid","large","RK94 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"B","DWSC.Winter","RD85",4,5,0.0019,"Daphnia sp.","undetermined",2,NA,NA,"Cladocera","large","RD85 DWSC.Winter B"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO49",3,5,0.0029,"Acanthocyclops sp.","copepodid",49,NA,NA,"Cyclopoid","wrap","OO49 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RK31",5,5,0.0035,"Halicyclops sp.","undetermined",1,NA,NA,"Cyclopoid","wrap","RK31 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO49",3,5,0.0029,"Eucyclops sp.","undetermined",2,NA,NA,"Cyclopoid","wrap","OO49 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO49",3,5,0.0029,"Acanthocyclops sp.","adult",6,NA,NA,"Cyclopoid","wrap","OO49 DWSC.Winter C"
"Cage Prototypes",2019-02-25,"C","RV.Winter","OO27",3,5,0.003,"Acanthocyclops sp.","copepodid",11,NA,NA,"Cyclopoid","wrap","OO27 RV.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO25",3,5,0.0022,"Daphnia sp.","undetermined",5,NA,NA,"Cladocera","wrap","OO25 DWSC.Winter C"
"Cage Prototypes",2019-02-25,"C","RV.Winter","OO27",3,5,0.003,"Diaptomidae","copepodid",1,NA,NA,"Calanoid","wrap","OO27 RV.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RK31",5,5,0.0035,"Calanoida","copepodid",1,NA,NA,"Calanoid","wrap","RK31 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RC11",3,5,7e-04,"Chydorus sp.","undetermined",3,NA,NA,"Cladocera","wrap","RC11 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO25",3,5,0.0022,"Diacyclops thomasi","undetermined",12,NA,NA,"Cyclopoid","wrap","OO25 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO49",3,5,0.0029,"Chydorus sp.","undetermined",20,NA,NA,"Cladocera","wrap","OO49 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO49",3,5,0.0029,"Bosmina sp.","undetermined",17,NA,NA,"Cladocera","wrap","OO49 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO25",3,5,0.0022,"Cyclopoida","copepodid",15,NA,NA,"Cyclopoid","wrap","OO25 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RK31",5,5,0.0035,"Acanthocyclops sp.","adult",7,NA,NA,"Cyclopoid","wrap","RK31 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RK31",5,5,0.0035,"Cyclopoida","copepodid",9,NA,NA,"Cyclopoid","wrap","RK31 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO25",3,5,0.0022,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","wrap","OO25 DWSC.Winter C"
"Cage Prototypes",2019-02-25,"C","RV.Winter","RN49",4,5,0.0021,"Acanthocyclops sp.","copepodid",2,NA,NA,"Cyclopoid","wrap","RN49 RV.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RC11",3,5,7e-04,"Acanthocyclops sp.","copepodid",17,NA,NA,"Cyclopoid","wrap","RC11 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RK31",5,5,0.0035,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","wrap","RK31 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RC11",3,5,7e-04,"Eurytemora affinis","adult",1,NA,NA,"Calanoid","wrap","RC11 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RC75",5,5,0.0032,"Chironomidae","adult",1,NA,NA,"Diptera","wrap","RC75 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","RC75",5,5,0.0032,"Acanthocyclops sp.","adult",9,NA,NA,"Cyclopoid","wrap","RC75 DWSC.Winter C"
"Cage Prototypes",2019-02-25,"C","RV.Winter","OO27",3,5,0.003,"Acanthocyclops sp.","adult",11,NA,NA,"Cyclopoid","wrap","OO27 RV.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO49",3,5,0.0029,"Cyclopoida","copepodid",6,NA,NA,"Cyclopoid","wrap","OO49 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO25",3,5,0.0022,"Eurytemora affinis","copepodid",2,NA,NA,"Calanoid","wrap","OO25 DWSC.Winter C"
"Cage Prototypes",2019-03-27,"C","DWSC.Winter","OO25",3,5,0.0022,"Sinocalanus doerrii","copepodid",3,NA,NA,"Calanoid","wrap","OO25 DWSC.Winter C"
