"Study","Year","Month","Date","Site","Treatment","Cage ID","Tag","Fullness","Digestion","Total Contents Weight","Prey Taxa","LH Stage","Prey Taxa LH Stage","Count","Taxa Weight","Comments"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO66",4,5,0.0022,"Cyclopoida","copepodid","Cyclopoida copepodid",9,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO66",4,5,0.0022,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",51,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO66",4,5,0.0022,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",6,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO25",3,5,0.0022,"Cyclopoida","copepodid","Cyclopoida copepodid",15,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO25",3,5,0.0022,"Calanoida","copepodid","Calanoida copepodid",11,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO25",3,5,0.0022,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",52,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO25",3,5,0.0022,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO25",3,5,0.0022,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RK31",5,5,0.0035,"Cyclopoida","copepodid","Cyclopoida copepodid",9,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RK31",5,5,0.0035,"Calanoida","copepodid","Calanoida copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RK31",5,5,0.0035,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",77,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RK31",5,5,0.0035,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",13,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RK31",5,5,0.0035,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",54,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Calanoida","copepodid","Calanoida copepodid",7,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Cyclopoida","copepodid","Cyclopoida copepodid",13,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RA21",3,5,0.0012,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",8,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RA21",3,5,0.0012,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RA21",3,5,0.0012,"Calanoida","copepodid","Calanoida copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RA21",3,5,0.0012,"Cyclopoida","copepodid","Cyclopoida copepodid",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC75",5,5,0.0032,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",56,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC75",5,5,0.0032,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC75",5,5,0.0032,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC75",5,5,0.0032,"Cyclopoida","copepodid","Cyclopoida copepodid",7,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RK94",3,5,0.0016,"Diaptomidae","copepodid","Diaptomidae copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RK94",3,5,0.0016,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",40,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RK94",3,5,0.0016,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RK94",3,5,0.0016,"Calanoida","copepodid","Calanoida copepodid",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RK94",3,5,0.0016,"Cyclopoida","copepodid","Cyclopoida copepodid",9,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","OO98",4,5,0.0056,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",14,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","OO98",4,5,0.0056,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","OO98",4,5,0.0056,"Calanoida","copepodid","Calanoida copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","OO98",4,5,0.0056,"Cyclopoida","copepodid","Cyclopoida copepodid",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RL24",3,5,9e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",23,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RL24",3,5,9e-04,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RL24",3,5,9e-04,"Calanoida","copepodid","Calanoida copepodid",11,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RL24",3,5,9e-04,"Cyclopoida","copepodid","Cyclopoida copepodid",8,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RD85",4,5,0.0019,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",9,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RD85",4,5,0.0019,"Calanoida","copepodid","Calanoida copepodid",5,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RD85",4,5,0.0019,"Cyclopoida","copepodid","Cyclopoida copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG12",4,5,0.0028,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",70,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG12",4,5,0.0028,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG12",4,5,0.0028,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG12",4,5,0.0028,"Calanoida","copepodid","Calanoida copepodid",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG12",4,5,0.0028,"Cyclopoida","copepodid","Cyclopoida copepodid",20,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RL55",5,5,0.0019,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",50,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RL55",5,5,0.0019,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RL55",5,5,0.0019,"Calanoida","copepodid","Calanoida copepodid",6,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RL55",5,5,0.0019,"Cyclopoida","copepodid","Cyclopoida copepodid",7,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RH51",4,5,0.0023,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",33,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RH51",4,5,0.0023,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RH51",4,5,0.0023,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RH51",4,5,0.0023,"Calanoida","copepodid","Calanoida copepodid",16,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RH51",4,5,0.0023,"Cyclopoida","copepodid","Cyclopoida copepodid",14,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","OO74",5,5,0.0024,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",64,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","OO74",5,5,0.0024,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","OO74",5,5,0.0024,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","OO74",5,5,0.0024,"Calanoida","copepodid","Calanoida copepodid",5,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","OO74",5,5,0.0024,"Cyclopoida","copepodid","Cyclopoida copepodid",22,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RI81",3,5,4e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RI81",3,5,4e-04,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RI81",3,5,4e-04,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RI81",3,5,4e-04,"Cyclopoida","copepodid","Cyclopoida copepodid",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RC28",5,5,0.0019,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",49,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RC28",5,5,0.0019,"Cyclopoida","copepodid","Cyclopoida copepodid",14,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RL85",4,5,0.0017,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",30,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RL85",4,5,0.0017,"Cyclopoida","copepodid","Cyclopoida copepodid",12,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"E","RD59",3,5,0.0012,"Cyclopoida","copepodid","Cyclopoida copepodid",2,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RJ61",3,5,0.0022,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RJ61",3,5,0.0022,"Diaptomidae","copepodid","Diaptomidae copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","OO99",3,5,0.0015,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","OO99",3,5,0.0015,"Cyclopoida","copepodid","Cyclopoida copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RD60",4,5,0.0033,"Diaptomidae","copepodid","Diaptomidae copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RD60",4,5,0.0033,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",66,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RD60",4,5,0.0033,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RD60",4,5,0.0033,"Calanoida","copepodid","Calanoida copepodid",19,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RD60",4,5,0.0033,"Cyclopoida","copepodid","Cyclopoida copepodid",23,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC93",5,5,0.0022,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",41,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC93",5,5,0.0022,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC93",5,5,0.0022,"Calanoida","copepodid","Calanoida copepodid",5,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC93",5,5,0.0022,"Cyclopoida","copepodid","Cyclopoida copepodid",16,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"F","RI06",4,5,0.0041,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"B","RI65",4,5,0.0057,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",8,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"B","RI84",4,5,0.0063,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",7,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"B","RN90",2,5,0,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"A","RN82",4,5,0.0034,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",6,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"B","RD03",4,4,0.005,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",3,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"A","RL75",4,5,0.0033,"Diaptomidae","copepodid","Diaptomidae copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"A","RL75",4,5,0.0033,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",4,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RN49",4,5,0.0021,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RN71",4,4,0.0036,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",3,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RN71",4,4,0.0036,"Cyclopoida","copepodid","Cyclopoida copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RH59",5,5,0.0059,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",15,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RH59",5,5,0.0059,"Calanoida","copepodid","Calanoida copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC21",4,4,0.0019,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",32,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC21",4,4,0.0019,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC21",4,4,0.0019,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC21",4,4,0.0019,"Calanoida","copepodid","Calanoida copepodid",11,NA,"Counted heads"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC21",4,4,0.0019,"Cyclopoida","copepodid","Cyclopoida copepodid",31,NA,"Counted heads"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RG36",4,5,0.0026,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",32,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RG36",4,5,0.0026,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RG36",4,5,0.0026,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RG36",4,5,0.0026,"Calanoida","copepodid","Calanoida copepodid",10,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RG36",4,5,0.0026,"Cyclopoida","copepodid","Cyclopoida copepodid",16,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RC48",4,4,0.004,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"F","RI53",4,5,0.005,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"A","RK61",4,5,0.0041,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",3,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"E","RG46",4,5,0.0045,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",8,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RJ77",3,5,0.0015,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"B","RA74",4,5,0.0032,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",12,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"F","RJ23",4,5,0.0031,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"A","RL03",4,5,0.0031,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"A","RL03",4,5,0.0031,"Cyclopoida","copepodid","Cyclopoida copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"A","RA72",4,5,0.0018,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"B","RB75",4,5,0.0034,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RL05",4,5,0.0022,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",5,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"F","RF93",4,5,0.0072,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",5,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"E","RC55",4,5,0.002,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"B","RC42",4,5,0.0046,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","RJ83",5,5,0.004,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",10,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","RF19",4,5,0.0014,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","RF22",2,5,5e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",8,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"E","RH26",4,5,0.0047,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",26,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RG68",4,5,8e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",7,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","RH02",4,5,0.0014,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",16,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"E","RH85",4,5,0.0035,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",8,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"F","RG55",5,5,0.0069,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",6,NA,NA
"Cage Prototypes","2019","2",2019-02-21,"RIVERS",NA,"FCCL Control","RB38",3,5,6e-04,"Cyclopoida","copepodid","Cyclopoida copepodid",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","RF51",4,5,0.0038,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",4,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","RF51",4,5,0.0038,"Cyclopoida","copepodid","Cyclopoida copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RB67",4,4,0.0011,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RB47",4,4,0.0036,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",49,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RB47",4,4,0.0036,"Calanoida","copepodid","Calanoida copepodid",22,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RB47",4,4,0.0036,"Cyclopoida","copepodid","Cyclopoida copepodid",33,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RK69",3,5,0.0017,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",23,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RK69",3,5,0.0017,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RK69",3,5,0.0017,"Calanoida","copepodid","Calanoida copepodid",10,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RK69",3,5,0.0017,"Cyclopoida","copepodid","Cyclopoida copepodid",5,NA,NA
NA,"2019","11",2019-11-06,NA,NA,"C","RV_110619_37",3,5,5e-04,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"B","RV_110619_22",3,5,4e-04,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
NA,"2019","11",2019-11-06,NA,NA,"A","RV-110619_11",2,5,0,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",1,NA,NA
NA,"2019","11",2019-11-06,NA,NA,"A","RV-110619_11",2,5,0,"Calanoida","copepodid","Calanoida copepodid",1,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"C","YB_110719_32",3,5,0.0011,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",1,NA,NA
NA,"2019","11",2019-11-06,NA,NA,"B","RV_110619_16",2,5,2e-04,"Pseudodiaptomus forbesi","copepodid","Pseudodiaptomus forbesi copepodid",1,NA,NA
NA,"2019","11",2019-11-06,NA,NA,"B","RV_110619_18",2,5,9e-04,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",2,NA,NA
NA,"2019","11",2019-11-06,NA,NA,"B","RV_110619_18",2,5,9e-04,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",2,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"C","SM_110719_33",3,5,0.0021,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",26,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"C","SM_110719_33",3,5,0.0021,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"C","SM_110719_33",3,5,0.0021,"Cyclopoida","copepodid","Cyclopoida copepodid",12,NA,NA
NA,"2019","11",2019-11-06,NA,NA,"A","RV_110619_2",3,5,0.0038,"Eogammarus confervicolus","juvenile","Eogammarus confervicolus juvenile",1,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"A","SM_110719_7",5,5,0.0025,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",27,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"A","SM_110719_7",5,5,0.0025,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",6,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"A","SM_110719_7",5,5,0.0025,"Cyclopoida","copepodid","Cyclopoida copepodid",14,NA,NA
NA,"2019","11",2019-11-06,NA,NA,"C","RV_110619_39",2,5,0,"Cyclopoida","copepodid","Cyclopoida copepodid",1,NA,"no usosome"
NA,"2019","11",2019-11-06,NA,NA,"C","RV_110619_41",2,5,0,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
NA,"2019","11",2019-11-06,NA,NA,"C","RV_110619_38",2,5,2e-04,"Pseudodiaptomus forbesi","copepodid","Pseudodiaptomus forbesi copepodid",1,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"A","SM_110719_6",3,5,0.0017,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",22,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"A","SM_110719_6",3,5,0.0017,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",9,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"A","SM_110719_6",3,5,0.0017,"Sinocalanus doerrii","copepodid","Sinocalanus doerrii copepodid",3,NA,NA
NA,"2019","11",2019-11-07,NA,NA,"A","SM_110719_6",3,5,0.0017,"Cyclopoida","copepodid","Cyclopoida copepodid",11,NA,NA
