"Study","Site","Date","Cage","SampleType","FlowMeterStart","FlowMeterEnd","Rotations","VolumeSampled","TotalVolume","SubsampledVolume","Taxon","Count","AdjCount","CPUE"
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Bivalvia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Gastropoda",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Bivalvia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Corophium",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Cumacean",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Fish",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Fish eggs",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Gammarus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Insecta larvae",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Isopod",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Larval Fish",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Mysid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Shrimp",0,0,0
"Enclosure Prototype","SDWSC",2019-03-01,NA,"Tow",985000,985829,829,9.36926753386635,66,11.5,"Gastropoda",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,1,"Rotifer",137,8631,1909.19380147302
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,1,"Barnacle nauplii",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,1,"Copepod nauplii",167,10521,2327.26543683207
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,1,"Ostracoda",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Acanthocyclops adult",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Acanthocyclops copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Cyclopoida adult",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Cyclopoida copepodid",125,715.909090909091,158.360467939036
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Diacyclops thomasi",9,51.5454545454545,11.4019536916106
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Ectocyclops phaleratus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Eucyclops",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Limnoithona copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Limnoithona sinensis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Limnoithona",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Limnoithona tetraspina",22,126,27.8714423572703
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Mesocyclops edax",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Microcyclops rubellus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Monospilus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Oithona copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Oithona davisae",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Oithona similis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Oithona",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Paracyclops chiltoni",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Paracyclops",1,5.72727272727273,1.26688374351229
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Acartia copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Acartia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Acartiella copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Acartiella sinensis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Calanoida adult",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Calanoida copepodid",36,206.181818181818,45.6078147664423
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Diaptomus copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Diaptomus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Eurytemora carolleeae adult",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Eurytemora carolleeae copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Osphranticum copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Osphranticum labronectum",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Pseudodiaptomus forbesi adult",1,5.72727272727273,1.26688374351229
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Pseudodiaptomus forbesi copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Sinocalanus doerrii adult",10,57.2727272727273,12.6688374351229
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Sinocalanus doerrii copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Skistodiaptomus pallidus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Tortanus copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Tortanus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Alona",2,11.4545454545455,2.53376748702457
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Alonella",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Bosmina",31,177.545454545455,39.2733960488809
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Camptocercus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Ceriodaphnia",8,45.8181818181818,10.1350699480983
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Chydorus",12,68.7272727272727,15.2026049221474
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Daphnia",6,34.3636363636364,7.60130246107372
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Diaphanosoma",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Disparalona",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Eurycercus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Graptoleberis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Ilyocryptus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Kurzia",2,11.4545454545455,2.53376748702457
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Leydigia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Macrothrix",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Moina",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Monospilus",4,22.9090909090909,5.06753497404915
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Picripleuroxus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Pleuroxus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Pseudochydorus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Scapholeberis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Sida",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Simocephalus",3,17.1818181818182,3.80065123053686
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Harpacticoida",5,28.6363636363636,6.33441871756143
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Americorophium",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Annelida",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Bivalvia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Gastropoda",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Bivalvia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Corophium",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Cumacean",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Fish",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Fish eggs",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Gammarus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Insecta larvae",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Isopod",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Larval Fish",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Mysid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Shrimp",0,0,0
"Enclosure Prototype","SDWSC",2019-03-04,NA,"Tow",986000,986400,400,4.52075634927206,63,11,"Gastropoda",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,1.8,"Rotifer",58,2642.22222222222,335.417295719821
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,1.8,"Barnacle nauplii",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,1.8,"Copepod nauplii",256,11662.2222222222,1480.46254662542
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,1.8,"Ostracoda",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Acanthocyclops adult",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Acanthocyclops copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Cyclopoida adult",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Cyclopoida copepodid",26,266.5,33.8308824131199
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Diacyclops thomasi",1,10.25,1.30118778512
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Ectocyclops phaleratus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Eucyclops",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Limnoithona copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Limnoithona sinensis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Limnoithona",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Limnoithona tetraspina",52,533,67.6617648262398
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Mesocyclops edax",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Microcyclops rubellus",1,10.25,1.30118778512
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Monospilus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Oithona copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Oithona davisae",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Oithona similis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Oithona",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Paracyclops chiltoni",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Paracyclops poppei",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Acartia copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Acartia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Acartiella copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Acartiella sinensis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Calanoida adult",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Calanoida copepodid",192,1968,249.828054743039
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Diaptomus copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Diaptomus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Eurytemora carolleeae adult",3,30.75,3.90356335535999
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Eurytemora carolleeae copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Osphranticum copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Osphranticum labronectum",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Pseudodiaptomus forbesi adult",1,10.25,1.30118778512
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Pseudodiaptomus forbesi copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Sinocalanus doerrii adult",23,235.75,29.9273190577599
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Sinocalanus doerrii copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Skistodiaptomus pallidus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Tortanus copepodid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Tortanus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Alona",1,10.25,1.30118778512
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Alonella",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Bosmina",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Camptocercus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Ceriodaphnia",1,10.25,1.30118778512
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Chydorus",1,10.25,1.30118778512
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Daphnia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Diaphanosoma",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Disparalona",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Eurycercus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Graptoleberis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Ilyocryptus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Kurzia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Leydigia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Macrothrix",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Moina",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Monospilus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Picripleuroxus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Pleuroxus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Pseudochydorus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Scapholeberis",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Sida",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Simocephalus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Harpacticoida",8,82,10.40950228096
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Americorophium",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Annelida",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Bivalvia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Gastropoda",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Bivalvia",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Corophium",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Cumacean",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Fish",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Fish eggs",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Gammarus",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Insecta larvae",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Isopod",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Larval Fish",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Mysid",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Shrimp",0,0,0
"Enclosure Prototype","SDWSC",2019-03-08,NA,"Tow",986400,987097,697,7.87741793860657,82,8,"Gastropoda",0,0,0
"Enclosure Prototype","SDWSC",2019-03-13,NA,"Tow",990400,991008,608,6.87154965089353,103,3,"Rotifer",20,686.666666666667,99.9289391116277
"Enclosure Prototype","SDWSC",2019-03-13,NA,"Tow",990400,991008,608,6.87154965089353,103,3,"Barnacle nauplii",0,0,0
"Enclosure Prototype","SDWSC",2019-03-13,NA,"Tow",990400,991008,608,6.87154965089353,103,3,"Copepod nauplii",320,10986.6666666667,1598.86302578604
