Location,Date,Method,TowDistance,SetTime,FlowMeterStart,FlowMeterEnd,Rotations,MeshSize,RingSize,TotalVolume,SubsampledVolume,Taxon,Count,nSubsamples,TaxonomicGrouping,BiomassIndex,TotalBiomass
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Gammarus spp.,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Insect larvae,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Isopod,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Larval Fish,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Mysids,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Shrimp ,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Snail,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,10,Rotifers,21,1,Microzoo,0.12,2.52
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,10,Barnacles ,0,,Microzoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,10,Copepod nauplii ,286,1,Microzoo,0.1,28.6
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,10,Ostracods,0,,Microzoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Acanthocyclops vernalis adult,1,1,Cyclopoid,3.36,3.36
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Acanthocyclops vernalis copepodid,0,,Cyclopoid,1.68,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Cyclopoid adult,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Cyclopoid copepodid,31,1,Cyclopoid,1.68,52.08
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Diacyclops thomasi,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Ectocyclops phaleratus,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Eucyclops prionophorus,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Limnoithona copepodid,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Limnoithona sinensis,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Limnoithona spp.,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Limnoithona tetraspina,11,1,Cyclopoid,0.133,1.463
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Macrocyclops albidus,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Mesocyclops edax,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Microcyclops rubellus,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Monospilus,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Oithona copepodid,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Oithona davisae,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Oithona similis,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Oithona spp. ,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Paracyclops fimbriatus,0,,Cyclopoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Acartia copepodid,0,,Calanoid,1.301,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Acartia spp.,0,,Calanoid,0,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Acartiella copepodid,0,,Calanoid,1.162,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Acartiella sinensis ,0,,Calanoid,2.666,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Calanoid copepodid,40,1,Calanoid,1.5,60
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Diaptomus copepodid,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Diaptomus spp.,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Eurytemora affinis adult,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Eurytemora affinis copepodid,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Osphranticum copepodid,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Osphranticum labronectum,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Pseudodiaptomus forbesi adult,6,1,Calanoid,2.662,15.972
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Pseudodiaptomus forbesi copepodid,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Sinocalanus doerrii adult ,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Sinocalanus doerrii copepodid,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Skistodiaptomus pallidus,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Tortanus copepodid,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Tortanus spp. ,0,,Calanoid,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Alona,1,1,Cladocera,0.6,0.6
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Alonella,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Bosmina,2,1,Cladocera,0.6,1.2
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Camptocercus,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Ceriodaphnia,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Chydorus,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Daphnia,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Diaphanosoma,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Disparalona,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Eurycercus,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Graptoleberis,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Ilyocryptus,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Kurzia,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Leydigia,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Macrothrix,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Moina,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Monospilus,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Picripleuroxus,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Pleuroxus,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Scaphloberis,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Sida,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Simocephalus,0,,Cladocera,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Harpacticoids,6,1,Harpacticoid,1,6
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Americorophium,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Annelid,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Baby Clam,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Baby snail,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Clam,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Corophium spp.,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Cumacean,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Fish,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Fish eggs,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Gammarus spp.,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Insect larvae,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Isopod,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Larval Fish,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Mysids,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Shrimp ,0,,Macrozoo,,0
DWSC,3/12/2019,Throw,6.5,NA,NA,NA,NA,50,15,82,30,Snail,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,3,Rotifers,20,1,Microzoo,0.12,2.4
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,3,Barnacles ,0,,Microzoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,3,Copepod nauplii ,320,1,Microzoo,0.1,32
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,3,Ostracods,1,1,Microzoo,0.6,0.6
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Acanthocyclops vernalis adult,0,,Cyclopoid,3.36,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Acanthocyclops vernalis copepodid,0,,Cyclopoid,1.68,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Cyclopoid adult,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Cyclopoid copepodid,34,1,Cyclopoid,1.68,57.12
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Diacyclops thomasi,1,1,Cyclopoid,3.36,3.36
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Ectocyclops phaleratus,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Eucyclops agilis,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Limnoithona copepodid,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Limnoithona sinensis,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Limnoithona spp.,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Limnoithona tetraspina,50,1,Cyclopoid,0.133,6.65
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Mesocyclops edax,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Microcyclops rubellus,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Monospilus,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Oithona copepodid,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Oithona davisae,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Oithona similis,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Oithona spp. ,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Paracyclops,0,,Cyclopoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Acartia copepodid,0,,Calanoid,1.301,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Acartia spp.,0,,Calanoid,0,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Acartiella copepodid,0,,Calanoid,1.162,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Acartiella sinensis ,0,,Calanoid,2.666,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Calanoid copepodid,91,1,Calanoid,1.5,136.5
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Diaptomus copepodid,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Diaptomus spp.,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Eurytemora affinis adult,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Eurytemora affinis copepodid,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Osphranticum copepodid,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Osphranticum labronectum,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Pseudodiaptomus forbesi adult,2,1,Calanoid,2.662,5.324
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Pseudodiaptomus forbesi copepodid,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Sinocalanus doerrii adult ,29,1,Calanoid,3.413,98.977
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Sinocalanus doerrii copepodid,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Skistodiaptomus pallidus,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Tortanus copepodid,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Tortanus spp. ,0,,Calanoid,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Alona,1,1,Cladocera,0.6,0.6
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Alonella,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Bosmina,4,1,Cladocera,0.6,2.4
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Camptocercus,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Ceriodaphnia,1,1,Cladocera,1.4,1.4
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Chydorus,1,1,Cladocera,0.6,0.6
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Daphnia,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Diaphanosoma,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Disparalona,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Eurycercus,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Graptoleberis,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Ilyocryptus,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Kurzia,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Leydigia,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Macrothrix,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Moina,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Monospilus,1,1,Cladocera,0.6,0.6
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Picripleuroxus,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Pleuroxus,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Pseudochydorus,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Scaphloberis,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Sida,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Simocephalus,0,,Cladocera,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Harpacticoids,5,1,Harpacticoid,1,5
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Americorophium,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Annelid,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Baby Clam,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Baby snail,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Clam,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Corophium spp.,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Cumacean,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Fish,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Fish eggs,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Gammarus spp.,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Insect larvae,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Isopod,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Larval Fish,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Mysids,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Shrimp ,0,,Macrozoo,,0
DWSC,3/13/2019,Tow,NA,2,990400,991008,608,50,50,103,13,Snail,0,,Macrozoo,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,0.5,Rotifers,25,1,Microzoo,0.12,3
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,0.5,Barnacles ,0,,Microzoo,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,0.5,Copepod nauplii ,328,1,Microzoo,0.1,32.8
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,0.5,Ostracods,2,1,Microzoo,0.6,1.2
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Acanthocyclops vernalis adult,0,,Cyclopoid,3.36,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Acanthocyclops vernalis copepodid,0,,Cyclopoid,1.68,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Cyclopoid adult,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Cyclopoid copepodid,171,1,Cyclopoid,1.68,287.28
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Diacyclops thomasi,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Ectocyclops phaleratus,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Eucyclops agilis,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Limnoithona copepodid,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Limnoithona sinensis,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Limnoithona spp.,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Limnoithona tetraspina,36,1,Cyclopoid,0.133,4.788
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Mesocyclops edax,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Microcyclops rubellus,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Monospilus,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Oithona copepodid,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Oithona davisae,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Oithona similis,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Oithona spp. ,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Paracyclops,0,,Cyclopoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Acartia copepodid,0,,Calanoid,1.301,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Acartia spp.,0,,Calanoid,0,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Acartiella copepodid,0,,Calanoid,1.162,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Acartiella sinensis ,0,,Calanoid,2.666,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Calanoid copepodid,20,1,Calanoid,1.5,30
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Diaptomus copepodid,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Diaptomus spp.,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Eurytemora affinis adult,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Eurytemora affinis copepodid,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Osphranticum copepodid,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Osphranticum labronectum,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Pseudodiaptomus forbesi adult,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Pseudodiaptomus forbesi copepodid,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Sinocalanus doerrii adult ,3,1,Calanoid,3.413,10.239
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Sinocalanus doerrii copepodid,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Skistodiaptomus pallidus,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Tortanus copepodid,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Tortanus spp. ,0,,Calanoid,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Alona,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Alonella,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Bosmina,10,1,Cladocera,0.6,6
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Camptocercus,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Ceriodaphnia,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Chydorus,1,1,Cladocera,0.6,0.6
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Daphnia,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Diaphanosoma,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Disparalona,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Eurycercus,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Graptoleberis,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Ilyocryptus,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Kurzia,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Leydigia,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Macrothrix,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Moina,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Monospilus,0,,Cladocera,,0
DWSC,3/19/2019,Tow,NA,2,990094,990904,810,50,50,51,1,Picripleuroxus,0,,Cladocera,,0
