SiteName,Date,Method,TowDistance_m,SetTime_min,FlowMeterBegin,FlowMeterEnd,Rotations,MeshSize,RingSize_cm,TotalVolume_ml,Subsampled_ml,ID,Count,#ofSubsample,Taxa,ugC.ind,Total.Biomass,X19,QC'ed by,Date_1,RingSize_m,distance,volumesampled,samplecount,ind_m3,samplebiomass,bio_m3,radius
RV,2019-02-08,Tow,NA,2,975400,975920,520,50,50,78,3.5,Larval Fish,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,29.9312299312299,5.87698325405368,0,0,0,0,1
RV,2019-02-08,Tow,NA,2,975400,975920,520,50,50,78,3.5,Mysids,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,29.9312299312299,5.87698325405368,0,0,0,0,1
RV,2019-02-08,Tow,NA,2,975400,975920,520,50,50,78,3.5,Shrimp,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,29.9312299312299,5.87698325405368,0,0,0,0,1
RV,2019-02-08,Tow,NA,2,975400,975920,520,50,50,78,3.5,Snail,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,29.9312299312299,5.87698325405368,0,0,0,0,1
RV,2019-02-08,Tow,NA,2,975400,975920,520,50,50,78,3.5,Snail,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,29.9312299312299,5.87698325405368,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,0.3,Rotifers,194,1,Microzoo,0.12,23.28,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,56906.66666666667,14809.251911712376,6828.800000000001,1777.1102294054854,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,0.3,Barnacles,0,NA,Microzoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,0.3,Copepod nauplii,133,1,Microzoo,0.1,13.3,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,39013.333333333336,10152.734558029619,3901.333333333334,1015.273455802962,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,0.3,Ostracods,0,NA,Microzoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Acanthocyclops vernalis adult,5,1,Cyclopoid,3.36,16.8,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,157.14285714285717,40.894473246628436,528,137.4054301086715,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Acanthocyclops vernalis copepodid,0,NA,Cyclopoid,1.68,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Cyclopoid adult,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Cyclopoid copepodid,105,1,Cyclopoid,1.68,176.4,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,3300,858.783938179197,5544.000000000001,1442.7570161410513,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Diacyclops thomasi,5,1,Cyclopoid,3.36,16.8,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,157.14285714285717,40.894473246628436,528,137.4054301086715,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Ectocyclops phaleratus,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Eucyclops prionophorus,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Limnoithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Limnoithona sinensis,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Limnoithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Limnoithona tetraspina,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Macrocyclops albidus,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Mesocyclops edax,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Microcyclops rubellus,1,1,Cyclopoid,3.36,3.36,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,31.42857142857143,8.178894649325686,105.60000000000001,27.481086021734306,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Monospilus,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Oithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Oithona davisae,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Oithona similis,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Oithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Paracyclops sp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Acartia copepodid,0,NA,Calanoid,1.301,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Acartia spp.,0,NA,Calanoid,0,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Acartiella copepodid,0,NA,Calanoid,1.162,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Acartiella sinensis,0,NA,Calanoid,2.666,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Calanoid copepodid,2,1,Calanoid,1.5,3,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,62.85714285714286,16.357789298651372,94.28571428571429,24.536683947977057,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Diaptomus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Diaptomus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Eurytemora affinis adult,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Eurytemora affinis copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Osphranticum copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Osphranticum labronectum,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Pseudodiaptomus forbesi adult,1,1,Calanoid,2.662,2.662,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,31.42857142857143,8.178894649325686,83.66285714285715,21.772217556504977,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Pseudodiaptomus forbesi copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Sinocalanus doerrii adult,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Sinocalanus doerrii copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Skistodiaptomus pallidus,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Tortanus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Tortanus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Alona,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Alonella,2,1,Cladocera,0.6,1.2,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,62.85714285714286,16.357789298651372,37.714285714285715,9.814673579190822,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Bosmina,32,1,Cladocera,0.6,19.2,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,1005.7142857142858,261.72462877842196,603.4285714285714,157.03477726705316,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Camptocercus,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Ceriodaphnia,13,1,Cladocera,1.4,18.2,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,408.5714285714286,106.32563044123393,572,148.85588261772747,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Chydorus,23,1,Cladocera,0.6,13.8,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,722.8571428571429,188.11457693449077,433.7142857142858,112.86874616069449,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Daphnia,12,1,Cladocera,4,48,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,377.14285714285717,98.14673579190823,1508.5714285714287,392.5869431676329,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Diaphanosoma,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Disparalona,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Eurycercus,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Graptoleberis,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Ilyocryptus,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Kurzia,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Leydigia,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Macrothrix,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Moina,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Monospilus,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Monospilus dispar,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Picripleuroxus,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Pleuroxus,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Pseudochydorus,1,1,Cladocera,0.6,0.6,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,31.42857142857143,8.178894649325686,18.857142857142858,4.907336789595411,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Scaphloberis,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Sida,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Simocephalus,3,1,Cladocera,1,3,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,94.28571428571429,24.536683947977057,94.28571428571429,24.536683947977057,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Harpacticoids,2,1,Harpacticoid,1,2,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,62.85714285714286,16.357789298651372,62.85714285714286,16.357789298651372,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Americorophium,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Annelid,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Baby Clam,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Baby snail,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Clam,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Corophium spp.,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Cumacean,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Fish,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Fish eggs,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Gammarus spp.,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Insect larvae,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Isopod,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Larval Fish,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Mysids,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Shrimp,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-12,Tow,NA,2,976600,976940,340,50,50,88,2.8,Snail,0,NA,Macrozoo,NA,0,NA,TJ,12/23/2019,0.5,19.5704195704196,3.8426428968812525,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,0.2,Rotifers,353,1,Microzoo,0.12,42.36,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,167675,11247.924948566852,20121,1349.7509938280223,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,0.2,Barnacles,0,NA,Microzoo,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,0.2,Copepod nauplii,124,1,Microzoo,0.1,12.4,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,58900,3951.112446522067,5890,395.11124465220666,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,0.2,Ostracods,0,NA,Microzoo,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Acanthocyclops vernalis adult,0,NA,Cyclopoid,3.36,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Acanthocyclops vernalis copepodid,0,NA,Cyclopoid,1.68,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Cyclopoid adult,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Cyclopoid copepodid,35,1,Cyclopoid,1.68,58.8,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,2770.8333333333335,185.87222530681768,4655,312.26533851545366,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Diacyclops thomasi,3,1,Cyclopoid,3.36,10.08,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,237.5,15.931905026298656,798,53.531200888363486,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Ectocyclops phaleratus,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Eucyclops sp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Limnoithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Limnoithona sinensis,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Limnoithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Limnoithona tetraspina,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Macrocyclops albidus,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Mesocyclops edax,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Microcyclops rubellus,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Monospilus,0,NA,Cladocera,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Oithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Oithona davisae,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Oithona similis,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Oithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Paracyclops sp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Acartia copepodid,0,NA,Calanoid,1.301,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Acartia spp.,0,NA,Calanoid,0,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Acartiella copepodid,0,NA,Calanoid,1.162,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Acartiella sinensis,0,NA,Calanoid,2.666,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Calanoid copepodid,1,1,Calanoid,1.5,1.5,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,79.16666666666667,5.310635008766219,118.75,7.965952513149328,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Diaptomus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Diaptomus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Eurytemora affinis adult,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Eurytemora affinis copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Osphranticum copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
RV,2019-02-15,Tow,NA,2,977000,978319,1319,50,50,95,1.2,Osphranticum labronectum,0,NA,Calanoid,NA,0,NA,TJ,12/23/2019,0.5,75.9217159217159,14.907194061724622,0,0,0,0,1
